normdF = 99.167712195735348  normdF_normal = 99.150207550908632  err = 0.001661615537607
normdF = 22.551168439476406  normdF_normal = 22.525337425240480  err = 0.001458995743862
normdF = 29.681395703051024  normdF_normal = 29.663013990231807  err = 0.001022027560991
normdF = 13.978920379265601  normdF_normal = 13.952359483894154  err = 0.001418857305003
normdF = 24.784548948515759  normdF_normal = 24.764837791266007  err = 0.000956679091014
normdF = 24.034527719562700  normdF_normal = 24.009867871880392  err = 0.001801440821554
normdF = 26.761241426852131  normdF_normal = 26.737080821729322  err = 0.000782504120288
normdF = 18.509836585862757  normdF_normal = 18.488346128332140  err = 0.002613959917415
normdF = 43.364796877904617  normdF_normal = 43.349923761443350  err = 0.001174452249881
normdF = 26.767602976393093  normdF_normal = 26.747403390904527  err = 0.000971273003566
normdF = 27.838488500382983  normdF_normal = 27.814468331708117  err = 0.000650453781271
normdF = 16.534631171736855  normdF_normal = 16.514176770637693  err = 0.000743516467038
normdF = 24.243280705881741  normdF_normal = 24.222944412497753  err = 0.000976255437880
normdF = 24.818627357342283  normdF_normal = 24.802468039012780  err = 0.005551172103199
normdF = 29.614640168975860  normdF_normal = 29.591423369925600  err = 0.001099728777273
normdF = 20.225953876238009  normdF_normal = 20.200743833145069  err = 0.001855704154401
normdF = 25.848108225782287  normdF_normal = 25.829917860999679  err = 0.001622793862269
normdF = 44.419153699635594  normdF_normal = 44.403830972498135  err = 0.002340607902694
normdF = 46.703968729554759  normdF_normal = 46.692792579524550  err = 0.001528925308965
normdF = 42.548771184879001  normdF_normal = 42.533813134131364  err = 0.002125823541224
normdF = 33.828501940034762  normdF_normal = 33.812062761070266  err = 0.003166168251853
normdF = 22.803762048909242  normdF_normal = 22.781897197463479  err = 0.000933401860786
normdF = 18.801659862391457  normdF_normal = 18.783580828176621  err = 0.001406963950690
normdF = 50.258114647215407  normdF_normal = 50.241286951175333  err = 0.000848205335142
normdF = 23.030603607046814  normdF_normal = 23.014221249903127  err = 0.001511702402455
normdF = 48.914885232199204  normdF_normal = 48.896386873642797  err = 0.000712837076041
normdF = 15.034658682343670  normdF_normal = 15.012003749183435  err = 0.116170889253588
normdF = 40.800382014295693  normdF_normal = 40.789234709169776  err = 0.007521120491942
normdF = 22.639212769787505  normdF_normal = 22.624817344019473  err = 0.002719210055340
normdF = 37.192484288240657  normdF_normal = 37.173558288718404  err = 0.004561969163059
normdF = 35.791899989962147  normdF_normal = 35.778056331576906  err = 0.001009515420656
normdF = 20.271946159097897  normdF_normal = 20.244099172785287  err = 0.001413269267372
normdF = 36.632570286246875  normdF_normal = 36.618879340351484  err = 0.002804388377537
normdF = 49.869059355755297  normdF_normal = 49.847886291524873  err = 0.001054632165125
normdF = 19.304193517712811  normdF_normal = 19.282733905563209  err = 0.000866894803039
normdF = 34.948358617642640  normdF_normal = 34.934693741911921  err = 0.001702638019944
normdF = 24.503111576845090  normdF_normal = 24.477473764711693  err = 0.001779937817632
normdF = 27.485714548236000  normdF_normal = 27.465024740093735  err = 0.002705214888530
normdF = 39.511207515588083  normdF_normal = 39.495965407269843  err = 0.001354276580853
normdF = 29.878408947466035  normdF_normal = 29.860970774089200  err = 0.000700243208739
normdF = 23.368707489688649  normdF_normal = 23.348633011708074  err = 0.010830604290833
normdF = 34.880558352795298  normdF_normal = 34.855760851410565  err = 0.002832125747607
normdF = 39.067545220230777  normdF_normal = 39.047304454426644  err = 0.003900466787893
normdF = 47.858219186031747  normdF_normal = 47.842558240300043  err = 0.006588757863296
normdF = 36.736705191896746  normdF_normal = 36.721681069280969  err = 0.001427884119238
normdF = 39.205247859529656  normdF_normal = 39.186325173803347  err = 0.001908155882555
normdF = 28.653383042803789  normdF_normal = 28.634509244479560  err = 0.000989065557093
normdF = 40.222866048625455  normdF_normal = 40.209332251389476  err = 0.001088651363960
normdF = 30.698612249798725  normdF_normal = 30.678191091123423  err = 0.001029636834800
normdF = 35.171375874389170  normdF_normal = 35.150475981521808  err = 0.014108449068931
normdF = 32.501750210665811  normdF_normal = 32.485586043639820  err = 0.001014207780987
normdF = 30.676490715967425  normdF_normal = 30.657887334024185  err = 0.002716463956080
normdF = 57.387267165882456  normdF_normal = 57.369154594427719  err = 0.001048268450901
normdF = 35.690169166165560  normdF_normal = 35.669558901976060  err = 0.011766950875740
normdF = 21.956628966021697  normdF_normal = 21.939552599328362  err = 0.002901545612227
normdF = 44.567439836856344  normdF_normal = 44.552714477849754  err = 0.001838254666395
normdF = 18.151084187477196  normdF_normal = 18.133595976271778  err = 0.000836802523657
normdF = 18.936854688863509  normdF_normal = 18.911473686511762  err = 0.000745540684140
normdF = 22.162693827620686  normdF_normal = 22.142023154935039  err = 0.002347629346850
normdF = 51.723113938592867  normdF_normal = 51.707335276514748  err = 0.002020906228048
normdF = 29.703652905653428  normdF_normal = 29.682573197697678  err = 0.001970854139392
normdF = 37.323658205014503  normdF_normal = 37.311573203453108  err = 0.001911795460964
normdF = 47.325850473210402  normdF_normal = 47.309875673571717  err = 0.006113212751288
normdF = 33.026145873082683  normdF_normal = 33.007025719344739  err = 0.001642349118495
normdF = 32.076776356698836  normdF_normal = 32.056878650480051  err = 0.000911430786852
normdF = 23.925469042898659  normdF_normal = 23.897986148130631  err = 0.005386233706901
normdF = 40.996098054749361  normdF_normal = 40.981141521770105  err = 0.001398340349160
normdF = 34.267420701988613  normdF_normal = 34.244583637065773  err = 0.000928996404932
normdF = 24.999456723543489  normdF_normal = 24.985014928420188  err = 0.007214615985708
normdF = 43.324056376900359  normdF_normal = 43.304333633600464  err = 0.001356945964649
normdF = 29.719354621818873  normdF_normal = 29.703905598001185  err = 0.000926073762096
normdF = 29.948046781472549  normdF_normal = 29.926828370034343  err = 0.000866999221301
normdF = 28.769468120644159  normdF_normal = 28.743445048357870  err = 0.002218934728768
normdF = 77.901575019690611  normdF_normal = 77.885934644772334  err = 0.001664845878270
normdF = 27.650619166338537  normdF_normal = 27.629823694361274  err = 0.000922156899542
normdF = 15.191023094859009  normdF_normal = 15.172702231461498  err = 0.001113917337200
normdF = 37.805615193844353  normdF_normal = 37.791657865938646  err = 0.000875481857596
normdF = 24.245087679161099  normdF_normal = 24.219317498923790  err = 0.001454324509018
normdF = 41.737569610343854  normdF_normal = 41.714387704478739  err = 0.001066767421322
normdF = 23.159519458858611  normdF_normal = 23.141430121237082  err = 0.001262580928910
normdF = 25.352235836184285  normdF_normal = 25.332616216218344  err = 0.001872039764184
normdF = 36.164515647315241  normdF_normal = 36.146896270201438  err = 0.000876443169091
normdF = 16.053200527525796  normdF_normal = 16.026033992706477  err = 0.001050695024102
normdF = 42.732805360472035  normdF_normal = 42.716802343689103  err = 0.000942757248933
normdF = 39.584170609361991  normdF_normal = 39.560689168712976  err = 0.000938795027573
normdF = 21.346818211179706  normdF_normal = 21.319989855316802  err = 0.001175121805348
normdF = 28.508820431512675  normdF_normal = 28.485675732423566  err = 0.001165574384487
normdF = 21.173650999068258  normdF_normal = 21.155137175680768  err = 0.001317661567917
normdF = 37.415120380772670  normdF_normal = 37.394835794089104  err = 0.001052120119032
normdF = 57.272494225303859  normdF_normal = 57.251026687808555  err = 0.003241873734806
normdF = 28.343865378947648  normdF_normal = 28.327722124354324  err = 0.003112904491138
normdF = 25.403668037160053  normdF_normal = 25.382838004440149  err = 0.001679832725753
normdF = 26.407174014570298  normdF_normal = 26.390038728886090  err = 0.001666408952776
normdF = 22.724795788047434  normdF_normal = 22.694028167053052  err = 0.001065635394593
normdF = 24.929926070537370  normdF_normal = 24.912869299082864  err = 0.000898736252854
normdF = 25.106021197083646  normdF_normal = 25.091299303553175  err = 0.008341411977564
normdF = 39.615454629534753  normdF_normal = 39.591603805170983  err = 0.002283013625846
normdF = 23.928091377371231  normdF_normal = 23.912014791921937  err = 0.000797457962008
normdF = 32.256146928468574  normdF_normal = 32.243143940738562  err = 0.001067691159392
normdF = 50.363199942094127  normdF_normal = 50.343177124351250  err = 0.000873531523502
normdF = 21.867542201148641  normdF_normal = 21.845544872921774  err = 0.000981497458845
normdF = 43.227623606202613  normdF_normal = 43.205767019944602  err = 0.002170769422014
normdF = 52.183669224348456  normdF_normal = 52.158330643756408  err = 0.001340572660994
normdF = 23.363734988162591  normdF_normal = 23.338797619847590  err = 0.000776073054219
normdF = 24.387567865888894  normdF_normal = 24.365708551048968  err = 0.025180640366209
normdF = 47.177210411409888  normdF_normal = 47.164598938614496  err = 0.001290608948766
normdF = 23.562865057864446  normdF_normal = 23.542850300943076  err = 0.002097753448775
normdF = 28.813237437815680  normdF_normal = 28.795185377767645  err = 0.001303649991224
normdF = 30.270364632170310  normdF_normal = 30.254168098235606  err = 0.001076695977760
normdF = 41.176768257153896  normdF_normal = 41.154578590464531  err = 0.003446775791256
normdF = 57.046573824736029  normdF_normal = 57.026865694738142  err = 0.004860181783006
normdF = 65.715187073134373  normdF_normal = 65.704866973481131  err = 0.000798745394809
normdF = 21.169548743727045  normdF_normal = 21.151880775736803  err = 0.000679090263366
normdF = 23.064196398720245  normdF_normal = 23.046936120264984  err = 0.001529891322597
normdF = 35.948872201220766  normdF_normal = 35.934099385271999  err = 0.002183443362563
normdF = 40.380788523808476  normdF_normal = 40.368864974865637  err = 0.000900870440996
normdF = 26.220592248985952  normdF_normal = 26.202308064787687  err = 0.001859777730834
normdF = 22.944964085594791  normdF_normal = 22.930090196353035  err = 0.001040614399998
normdF = 19.538836673862949  normdF_normal = 19.516806958930953  err = 0.002491358594367
normdF = 27.331912518792596  normdF_normal = 27.305609683579625  err = 0.000748754542822
normdF = 36.001420310704745  normdF_normal = 35.987638923307713  err = 0.001291106608732
normdF = 35.789584894810510  normdF_normal = 35.766552895491564  err = 0.001316000340404
normdF = 30.784595820601591  normdF_normal = 30.762920642009004  err = 0.000884632051575
normdF = 30.394702839996569  normdF_normal = 30.374348836261078  err = 0.001413562938840
normdF = 33.779281796600372  normdF_normal = 33.759461289258802  err = 0.001620736334093
normdF = 33.104179510561131  normdF_normal = 33.082396716108576  err = 0.000920213199369
normdF = 18.490815758579288  normdF_normal = 18.469521918880581  err = 0.002676789895461
normdF = 23.935584652321111  normdF_normal = 23.919812670925673  err = 0.000762050420632
normdF = 24.469311834947280  normdF_normal = 24.452148598385964  err = 0.000946405848665
normdF = 25.248261239980781  normdF_normal = 25.224328826049319  err = 0.002977439821688
normdF = 83.976084106665979  normdF_normal = 83.959247910026860  err = 0.001334301800899
normdF = 64.112448223447075  normdF_normal = 64.092724638921780  err = 0.001667703887880
normdF = 38.835717985861848  normdF_normal = 38.822281561122175  err = 0.000798368696612
normdF = 33.299063497138555  normdF_normal = 33.281427320822331  err = 0.000871090750780
normdF = 18.346416384830935  normdF_normal = 18.316329506730220  err = 0.002719328768961
normdF = 53.974771209113364  normdF_normal = 53.952755710506274  err = 0.001009724608111
normdF = 27.667516461309152  normdF_normal = 27.644439007868439  err = 0.001705419184524
normdF = 24.438958384313572  normdF_normal = 24.418590918193829  err = 0.000920813369490
normdF = 16.601939599741510  normdF_normal = 16.576534871970626  err = 0.001059426992424
normdF = 20.417922851978645  normdF_normal = 20.396102646231473  err = 0.000795318698556
normdF = 29.351639724802357  normdF_normal = 29.334431110528190  err = 0.001344565216657
normdF = 38.651559708809103  normdF_normal = 38.637302276825771  err = 0.002101323971794
normdF = 29.975947647820991  normdF_normal = 29.955885959572903  err = 0.001419009655474
normdF = 35.170089362831504  normdF_normal = 35.151893393389265  err = 0.001089177484915
normdF = 21.964088634577141  normdF_normal = 21.941041992717334  err = 0.001787467680424
normdF = 33.674194790139467  normdF_normal = 33.655851143549661  err = 0.001105629089507
normdF = 25.169135462812473  normdF_normal = 25.151857600350965  err = 0.003126108869757
normdF = 22.118564524563244  normdF_normal = 22.101499971928426  err = 0.001026977628778
normdF = 31.191013122611093  normdF_normal = 31.168879916081647  err = 0.001491781189108
normdF = 23.068179412390339  normdF_normal = 23.049268767909446  err = 0.000887021063581
normdF = 22.772488886709553  normdF_normal = 22.755855190675199  err = 0.001238493161725
normdF = 29.265803086947916  normdF_normal = 29.241463465097766  err = 0.002409509247551
normdF = 27.541914204350427  normdF_normal = 27.518100204562021  err = 0.002541579158039
normdF = 57.385827026907521  normdF_normal = 57.372059975294476  err = 0.000913435390727
normdF = 26.060916400793115  normdF_normal = 26.046738364629793  err = 0.000847849729356
normdF = 32.356800449612038  normdF_normal = 32.334972796561480  err = 0.000840763301279
normdF = 16.679690120007166  normdF_normal = 16.663245217723649  err = 0.001287575656265
normdF = 34.264838217281479  normdF_normal = 34.244501597638489  err = 0.000637532221733
normdF = 14.988347302978012  normdF_normal = 14.966193027831803  err = 0.001061339809067
normdF = 23.895869267996186  normdF_normal = 23.876606002162081  err = 0.000819118705608
normdF = 17.362610418070094  normdF_normal = 17.346333233421788  err = 0.001125066502468
normdF = 29.524298645923551  normdF_normal = 29.508706442436001  err = 0.001131809729378
normdF = 62.376031572832360  normdF_normal = 62.350066378422675  err = 0.001885393228070
normdF = 44.560784633978990  normdF_normal = 44.547287364687008  err = 0.002567424667051
normdF = 17.294517972860685  normdF_normal = 17.266387952418366  err = 0.001126090510860
normdF = 20.753138654607483  normdF_normal = 20.739243254500440  err = 0.000943430014531
normdF = 39.728056820003331  normdF_normal = 39.709910684869577  err = 0.000810777097850
normdF = 40.473322150808499  normdF_normal = 40.456463908722583  err = 0.001510779778877
normdF = 26.088980695867189  normdF_normal = 26.067785669542520  err = 0.000930827790302
normdF = 28.970608853442446  normdF_normal = 28.953214139576584  err = 0.000779281472959
normdF = 23.613810694043043  normdF_normal = 23.586738897773966  err = 0.000964235675047
normdF = 21.302010776564689  normdF_normal = 21.279652033029471  err = 0.000947776188553
normdF = 36.487546305730724  normdF_normal = 36.473590747058687  err = 0.000934951006979
normdF = 22.475225414326783  normdF_normal = 22.450629796877010  err = 0.001453219181754
normdF = 48.391880829267777  normdF_normal = 48.371492695045895  err = 0.001224070389453
normdF = 49.370397966559175  normdF_normal = 49.356174853133446  err = 0.000982517065809
normdF = 39.050025806286811  normdF_normal = 39.025355539955470  err = 0.001064043485114
normdF = 32.959020980638797  normdF_normal = 32.940090523169729  err = 0.000997178303114
normdF = 44.670482027103411  normdF_normal = 44.654578250108585  err = 0.001375178539200
normdF = 16.072182830104015  normdF_normal = 16.047902139198648  err = 0.000875114078236
normdF = 23.593521290262895  normdF_normal = 23.569046593491116  err = 0.001256607403637
normdF = 24.502218265390166  normdF_normal = 24.479780335996495  err = 0.000830719079121
normdF = 36.739177071634892  normdF_normal = 36.719910090789931  err = 0.001007551015366
normdF = 26.857801657529325  normdF_normal = 26.840998787463946  err = 0.002158859094129
normdF = 51.941560636112264  normdF_normal = 51.923630243962172  err = 0.001113912387468
normdF = 27.294185236019711  normdF_normal = 27.275890548856591  err = 0.001379123886416
normdF = 53.513340884625379  normdF_normal = 53.492223554651275  err = 0.007773580227492
normdF = 71.160466189536166  normdF_normal = 71.146304475273070  err = 0.001292103379466
normdF = 28.740556422677937  normdF_normal = 28.720244770687458  err = 0.002699040629793
normdF = 99.443057075731005  normdF_normal = 99.424920655466693  err = 0.004108886981285
normdF = 35.793970560017982  normdF_normal = 35.771961416314639  err = 0.001762679196033
normdF = 36.869181582003435  normdF_normal = 36.856198168339944  err = 0.001829742289428
normdF = 24.920080646834975  normdF_normal = 24.887934784945841  err = 0.001062880490966
normdF = 33.691868547182274  normdF_normal = 33.671428214683218  err = 0.000841872869239
normdF = 26.730154389544190  normdF_normal = 26.707220886344061  err = 0.001697002220593
normdF = 42.886037726108995  normdF_normal = 42.873504811874660  err = 0.000994736499034
normdF = 32.011652315263888  normdF_normal = 31.993208621049153  err = 0.000977810715669
normdF = 39.033703153611135  normdF_normal = 39.015714794183090  err = 0.003705801685953
normdF = 35.829196890924493  normdF_normal = 35.807198462543163  err = 0.001114620414312
normdF = 33.863821316152332  normdF_normal = 33.840853520575010  err = 0.001112346447473
normdF = 29.932212886431181  normdF_normal = 29.903652686901218  err = 0.001749565050146
normdF = 65.163531750436690  normdF_normal = 65.147882725272211  err = 0.001156999048142
normdF = 20.393031478298685  normdF_normal = 20.366834911785368  err = 0.001145942153488
normdF = 29.448143366840750  normdF_normal = 29.429501863516879  err = 0.001135631982834
normdF = 58.139269902454089  normdF_normal = 58.123063149063626  err = 0.001004437870418
normdF = 17.626087590062923  normdF_normal = 17.605939476196404  err = 0.001605028679840
normdF = 32.161596618371014  normdF_normal = 32.140925529917212  err = 0.001658167681341
normdF = 26.890992404456615  normdF_normal = 26.867896619706190  err = 0.002459939008408
normdF = 54.062718775964385  normdF_normal = 54.048492785287678  err = 0.003044316986763
normdF = 61.087544554793674  normdF_normal = 61.061657520130936  err = 0.001312155517805
normdF = 22.751960838862569  normdF_normal = 22.726207448986425  err = 0.001399408680032
normdF = 32.950363136770612  normdF_normal = 32.936664241537805  err = 0.001482898996779
normdF = 36.670834813303458  normdF_normal = 36.642192907552015  err = 0.001827909372100
normdF = 17.628998293000429  normdF_normal = 17.608958705720369  err = 0.000950062383407
normdF = 21.718555983220693  normdF_normal = 21.689964442839592  err = 0.000969821087445
normdF = 28.720955169563219  normdF_normal = 28.699946156383501  err = 0.001138639316564
normdF = 22.450890685395063  normdF_normal = 22.428696519461710  err = 0.001392938981126
normdF = 35.791543180625567  normdF_normal = 35.775760300295879  err = 0.002280003702116
normdF = 21.305959015198443  normdF_normal = 21.285955063772469  err = 0.001898112540146
normdF = 33.824655039644924  normdF_normal = 33.809988338298801  err = 0.001249370314450
normdF = 47.876313389617451  normdF_normal = 47.857545753267829  err = 0.001482277927584
normdF = 23.949692076741989  normdF_normal = 23.922228682272166  err = 0.019861519320408
normdF = 56.864707873998441  normdF_normal = 56.847193728540837  err = 0.001111077443142
normdF = 24.292119160412255  normdF_normal = 24.275171265665335  err = 0.001015714080194
normdF = 26.485471274061805  normdF_normal = 26.472481456764704  err = 0.001085506676638
normdF = 27.210903783557715  normdF_normal = 27.194357179999539  err = 0.000995681042581
normdF = 56.105357784009328  normdF_normal = 56.090561707791501  err = 0.000874411911542
normdF = 38.410643715473313  normdF_normal = 38.387139546526697  err = 0.003764619111739
normdF = 25.204294423195147  normdF_normal = 25.185606787269002  err = 0.003357593711579
normdF = 34.134656604375159  normdF_normal = 34.116639351679623  err = 0.006244728580934
normdF = 48.202932279236222  normdF_normal = 48.188822617655440  err = 0.001424978066194
normdF = 37.058932537941864  normdF_normal = 37.041449209779664  err = 0.001422511327340
normdF = 28.221557361382828  normdF_normal = 28.203296774788924  err = 0.001766019870930
normdF = 39.999453743502848  normdF_normal = 39.984490900620379  err = 0.000747946018365
normdF = 42.436975296641421  normdF_normal = 42.407709811171387  err = 0.001317257904201
normdF = 40.885010138848678  normdF_normal = 40.864359804187885  err = 0.001429475910190
normdF = 34.474415462585213  normdF_normal = 34.456922595436914  err = 0.000918999841679
normdF = 18.132744571291500  normdF_normal = 18.113731042546629  err = 0.003833165433704
normdF = 23.419758774663279  normdF_normal = 23.394229704194924  err = 0.000984714715919
normdF = 37.500920209269296  normdF_normal = 37.479487579908920  err = 0.001731026759980
normdF = 25.385437697960576  normdF_normal = 25.363609462575749  err = 0.002196737526267
normdF = 32.985928739409069  normdF_normal = 32.957694595182069  err = 0.001132453538681
normdF = 26.880515012710170  normdF_normal = 26.858025147275239  err = 0.001053245604536
normdF = 33.799653098345367  normdF_normal = 33.781889526498361  err = 0.001339924813614
normdF = 36.258136441900646  normdF_normal = 36.238342929684073  err = 0.001380112351188
normdF = 27.590618292878879  normdF_normal = 27.567956923622006  err = 0.001675317394953
normdF = 31.821418531800482  normdF_normal = 31.804334623605961  err = 0.001358921200228
normdF = 55.805361561881213  normdF_normal = 55.788675872826673  err = 0.001485676016923
normdF = 28.518091495426621  normdF_normal = 28.496801836280358  err = 0.001584418510337
normdF = 47.027077288394381  normdF_normal = 47.014104320410539  err = 0.000877929180535
normdF = 20.059976726074478  normdF_normal = 20.032599333340276  err = 0.000870167319415
normdF = 37.681483565044019  normdF_normal = 37.661384725632765  err = 0.001047063227319
normdF = 18.263653058632702  normdF_normal = 18.239961149909700  err = 0.004025645337144
normdF = 42.321618189954592  normdF_normal = 42.306532918391184  err = 0.001021500185738
normdF = 24.677273782789946  normdF_normal = 24.650517244434472  err = 0.000854933967826
normdF = 20.084857693808491  normdF_normal = 20.064613237545441  err = 0.001522337869574
normdF = 24.509279994644771  normdF_normal = 24.485545964333220  err = 0.001826676081490
normdF = 43.849224243757511  normdF_normal = 43.832882281878121  err = 0.000786050919007
normdF = 23.798760366970431  normdF_normal = 23.781294645887787  err = 0.000904091035087
normdF = 25.067641146217071  normdF_normal = 25.044146957769808  err = 0.000864125888100
normdF = 20.319694111903079  normdF_normal = 20.304150756683047  err = 0.000939369042973
normdF = 35.478016454894160  normdF_normal = 35.455792192225836  err = 0.001387533818944
normdF = 22.155640496594330  normdF_normal = 22.130207033225460  err = 0.000866489277903
normdF = 19.012822858609294  normdF_normal = 18.990468308522175  err = 0.007458846206759
normdF = 29.979152216355200  normdF_normal = 29.962109977325436  err = 0.001282949062986
normdF = 35.381595873482510  normdF_normal = 35.362117165929021  err = 0.000888758441458
normdF = 23.592470692270886  normdF_normal = 23.567193041476720  err = 0.008739072791436
normdF = 42.755146300033104  normdF_normal = 42.737552436877294  err = 0.001003508546100
normdF = 22.227620753451866  normdF_normal = 22.209191692405742  err = 0.001285700829843
normdF = 27.039055520841298  normdF_normal = 27.017427753721226  err = 0.001882833242234
normdF = 37.446386423887006  normdF_normal = 37.420296262087859  err = 0.000929987742229
normdF = 39.631563946155893  normdF_normal = 39.615555328513850  err = 0.001059718324562
normdF = 39.438352177745358  normdF_normal = 39.416367691942966  err = 0.000804153199899
normdF = 24.768167144601883  normdF_normal = 24.743542612553725  err = 0.001242357748290
normdF = 41.151534590534503  normdF_normal = 41.135477196944834  err = 0.000896106726736
normdF = 23.749559506640079  normdF_normal = 23.728204871048927  err = 0.001211078555647
normdF = 66.378280502802568  normdF_normal = 66.361328827476655  err = 0.001169906986501
normdF = 33.647984941310611  normdF_normal = 33.631909440006396  err = 0.000912282619884
normdF = 33.525410839376597  normdF_normal = 33.499091355721021  err = 0.000770915326678
normdF = 26.791457186252313  normdF_normal = 26.775381288057655  err = 0.001067861787403
normdF = 24.758938905989712  normdF_normal = 24.733040114438914  err = 0.001153402459621
normdF = 31.824722784299471  normdF_normal = 31.807256163712193  err = 0.000708474382254
normdF = 17.023661731059015  normdF_normal = 16.998515045702433  err = 0.000788294635644
normdF = 37.880048741714255  normdF_normal = 37.859875231207667  err = 0.001636690681174
normdF = 29.314923064380089  normdF_normal = 29.296377226796011  err = 0.001655903545477
normdF = 38.859081922692482  normdF_normal = 38.839508123898788  err = 0.001312798748431
normdF = 68.008522314891678  normdF_normal = 67.991135571472029  err = 0.002330346249196
normdF = 24.292862369460668  normdF_normal = 24.275866138519412  err = 0.000850870806574
normdF = 14.282929421103320  normdF_normal = 14.259992147509360  err = 0.001070009819894
normdF = 18.761968678565434  normdF_normal = 18.738937624679728  err = 0.001870035674654
normdF = 39.927738275739799  normdF_normal = 39.907830593858812  err = 0.001228434110500
normdF = 43.501843558673819  normdF_normal = 43.484511710460922  err = 0.001624551201330
normdF = 32.083924863246686  normdF_normal = 32.062170875849738  err = 0.002003990772331
normdF = 36.166190495509312  normdF_normal = 36.152363762748259  err = 0.000951107382410
normdF = 16.119729831329501  normdF_normal = 16.099230037494937  err = 0.000954929475940
normdF = 30.937044657691693  normdF_normal = 30.916463957919927  err = 0.000835372009290
normdF = 21.896081098402107  normdF_normal = 21.869778631706573  err = 0.001182999089404
normdF = 21.132306868267079  normdF_normal = 21.108135282287691  err = 0.000931744367950
normdF = 20.503955432202584  normdF_normal = 20.483492278874021  err = 0.007655918674480
normdF = 36.447650403844172  normdF_normal = 36.428306952652207  err = 0.001732563662709
normdF = 32.317528802648624  normdF_normal = 32.303801313431094  err = 0.000907444645775
normdF = 29.491540351036619  normdF_normal = 29.463508544126103  err = 0.002779005551514
normdF = 36.504819399133126  normdF_normal = 36.481242770289512  err = 0.002029490580869
normdF = 28.666276560414570  normdF_normal = 28.641254023362333  err = 0.001101374046336
normdF = 38.623000007845626  normdF_normal = 38.599472926744809  err = 0.028969420255918
normdF = 60.766680065272915  normdF_normal = 60.750312110349007  err = 0.002012614811559
normdF = 20.853512761613270  normdF_normal = 20.828744391050165  err = 0.000985644519902
normdF = 23.548187982602339  normdF_normal = 23.520718093945586  err = 0.000797670065902
normdF = 27.373907236524015  normdF_normal = 27.343042158896491  err = 0.000927569757776
normdF = 28.853013480572226  normdF_normal = 28.830870999834733  err = 0.000723866363900
normdF = 28.246512088011944  normdF_normal = 28.224136712907644  err = 0.000929594965555
normdF = 40.843078408079535  normdF_normal = 40.820038609081983  err = 0.003473258609880
normdF = 44.935766011129509  normdF_normal = 44.914062093529715  err = 0.001135294267262
normdF = 21.362400516166545  normdF_normal = 21.341837767289952  err = 0.021866107528962
normdF = 106.786342362779180  normdF_normal = 106.767616903156437  err = 0.002456380514143
normdF = 29.599713917595842  normdF_normal = 29.584092876306155  err = 0.000864465998191
normdF = 30.032328488363166  normdF_normal = 30.010555943162224  err = 0.001335080869723
normdF = 44.304796406158580  normdF_normal = 44.291348445334783  err = 0.001167547427758
normdF = 15.100215771842111  normdF_normal = 15.074260889279799  err = 0.001346466792629
normdF = 33.864100667504850  normdF_normal = 33.841893988523672  err = 0.000970464204448
normdF = 23.078878504713572  normdF_normal = 23.063289872169470  err = 0.006301691454944
normdF = 56.040878663892975  normdF_normal = 56.015742998443500  err = 0.001110307254577
normdF = 22.499661887899862  normdF_normal = 22.475989056356095  err = 0.001050715366028
normdF = 16.664931986121214  normdF_normal = 16.637151322887728  err = 0.000833625714131
normdF = 32.182985199356814  normdF_normal = 32.162040890369333  err = 0.002303065429297
normdF = 20.588505000494955  normdF_normal = 20.566479699849150  err = 0.000968858627010
normdF = 30.060209005642950  normdF_normal = 30.036703458365022  err = 0.002370838171005
normdF = 23.435071302659200  normdF_normal = 23.415953267698828  err = 0.001039895677187
normdF = 28.544566719917885  normdF_normal = 28.519322827291528  err = 0.002781305942130
normdF = 36.371520757612956  normdF_normal = 36.356574106178286  err = 0.002522757123721
normdF = 31.632547862381401  normdF_normal = 31.614224533128883  err = 0.001820881888678
normdF = 22.627640054064798  normdF_normal = 22.602886549258720  err = 0.001073691714866
normdF = 27.953268516529317  normdF_normal = 27.935625286411241  err = 0.001110133768392
normdF = 18.648740708895140  normdF_normal = 18.618305817067650  err = 0.001210608718063
normdF = 26.906036514498240  normdF_normal = 26.895429309039510  err = 0.000702667328273
normdF = 19.492049194011226  normdF_normal = 19.469642063302235  err = 0.001015204920149
normdF = 18.528941642375003  normdF_normal = 18.510331271948296  err = 0.007144229965650
normdF = 20.134870441235446  normdF_normal = 20.109040699477433  err = 0.001315869987468
normdF = 28.515383956629677  normdF_normal = 28.497577058106852  err = 0.001009995593642
normdF = 32.203924430932325  normdF_normal = 32.184052344138436  err = 0.001292671748904
normdF = 26.687721340666211  normdF_normal = 26.670726543915880  err = 0.001102073450463
normdF = 45.122833530936695  normdF_normal = 45.111144748527479  err = 0.001782624500684
normdF = 34.795380761068593  normdF_normal = 34.779652157157791  err = 0.001603442071358
normdF = 38.047718940092956  normdF_normal = 38.026048430079378  err = 0.000919894536593
normdF = 10.561914764535080  normdF_normal = 10.536149584811961  err = 0.000926139052511
normdF = 41.287268724081571  normdF_normal = 41.259346165857927  err = 0.001064717485360
normdF = 33.144968695025788  normdF_normal = 33.124615907751249  err = 0.000945142917518
normdF = 26.049286585448161  normdF_normal = 26.027803827420911  err = 0.001058146584238
normdF = 36.568158577581130  normdF_normal = 36.553133039637238  err = 0.000871958845624
normdF = 25.828096800772745  normdF_normal = 25.807685899396407  err = 0.001279049052459
